FILE,LHS_SEMIDETERMINISTIC,RHS_SEMIDETERMINISTIC,LHS_STATES,RHS_STATES,LHS_TRANS,RHS_TRANS,ALPHABET_SIZE,PAIR_REJ_ANTICHAIN,PAIR_DEL_ANTICHAIN,PAIR_LEFT_ANTICHAIN,TRANS_USED_SND_BUCHI,RESULT_STATES,ALGORITHM,RUNTIME(ms),RESULT
java_Nested_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,23,51,NCSB+Tarjan,1,true
java_Nested_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,3,43,23,48,ASCC+Antichain,0,true
java_Nested_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,23,51,ASCC,0,true
java_Nested_true-termination_true-no-overflow.c_Iteration12.ats,false,true,28,3,31,23,13,0,0,0,0,0,RABIT,146,true
Parallel_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,9,5,12,18,10,0,0,0,18,19,NCSB+Tarjan,0,true
Parallel_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,9,5,12,18,10,0,3,14,18,18,ASCC+Antichain,0,true
Parallel_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,9,5,12,18,10,0,0,0,18,19,ASCC,0,true
Parallel_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,9,5,12,18,10,0,0,0,0,0,RABIT,66,true
build_fullname_true-termination.c.i_Iteration3.ats,false,true,63,15,74,187,52,0,0,0,187,143,NCSB+Tarjan,0,false
build_fullname_true-termination.c.i_Iteration3.ats,false,true,63,15,74,187,52,0,1,82,187,136,ASCC+Antichain,1,false
build_fullname_true-termination.c.i_Iteration3.ats,false,true,63,15,74,187,52,0,0,0,187,143,ASCC,0,false
build_fullname_true-termination.c.i_Iteration3.ats,false,true,63,15,74,187,52,0,0,0,0,0,RABIT,872,false
pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,5948,6165,NCSB+Tarjan,185,true
pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,86,1286,2403,5948,4050,ASCC+Antichain,118,true
pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,5948,6165,ASCC,186,true
pals_opt-floodmax.5_false-unreach-call.3.ufo.BOUNDED-10.pals_true-termination.c_Iteration3.ats,true,true,878,7,1584,5948,1355,0,0,0,0,0,RABIT,2283,true
PastaA10_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,25,NCSB+Tarjan,0,false
PastaA10_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,6,15,17,ASCC+Antichain,0,false
PastaA10_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,17,ASCC,0,false
PastaA10_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,0,RABIT,96,false
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6.ats,false,true,1353,26,1749,190,37,0,0,0,190,18272,NCSB+Tarjan,64,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6.ats,false,true,1353,26,1749,190,37,78,2411,14798,190,17629,ASCC+Antichain,83,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6.ats,false,true,1353,26,1749,190,37,0,0,0,190,18272,ASCC,60,true
CookSeeZuleger-2013TACAS-Fig7b-alloca_true-termination.c.i_Iteration6.ats,false,true,1353,26,1749,190,37,0,0,0,0,0,RABIT,60002,null
a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,false,true,67,32,77,97,26,0,0,0,97,544,NCSB+Tarjan,2,false
a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,false,true,67,32,77,97,26,7,55,283,97,458,ASCC+Antichain,1,false
a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,false,true,67,32,77,97,26,0,0,0,97,480,ASCC,2,false
a.10-alloca_true-termination_true-no-overflow.c.i_Iteration2.ats,false,true,67,32,77,97,26,0,0,0,0,0,RABIT,403,false
strlcpy_true-termination.c.i_Iteration2.ats,true,true,22,23,27,164,36,0,0,0,124,94,NCSB+Tarjan,0,false
strlcpy_true-termination.c.i_Iteration2.ats,true,true,22,23,27,164,36,2,5,53,124,87,ASCC+Antichain,1,false
strlcpy_true-termination.c.i_Iteration2.ats,true,true,22,23,27,164,36,0,0,0,124,94,ASCC,0,false
strlcpy_true-termination.c.i_Iteration2.ats,true,true,22,23,27,164,36,0,0,0,0,0,RABIT,132,false
PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,NCSB+Tarjan,0,false
PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,1,4,32,19,ASCC+Antichain,0,false
PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,32,19,ASCC,0,false
PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2.ats,true,true,6,6,7,32,13,0,0,0,0,0,RABIT,91,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,7,36,20,10,0,0,0,20,109,NCSB+Tarjan,1,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,7,36,20,10,0,0,17,20,49,ASCC+Antichain,0,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,7,36,20,10,0,0,0,20,49,ASCC,0,false
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2.ats,false,true,24,7,36,20,10,0,0,0,0,0,RABIT,107,false
Flip2_false-termination_true-no-overflow.c_Iteration3.ats,false,true,98,13,169,59,12,0,0,0,59,1000,NCSB+Tarjan,3,false
Flip2_false-termination_true-no-overflow.c_Iteration3.ats,false,true,98,13,169,59,12,39,219,517,59,830,ASCC+Antichain,4,false
Flip2_false-termination_true-no-overflow.c_Iteration3.ats,false,true,98,13,169,59,12,0,0,0,59,889,ASCC,3,false
Flip2_false-termination_true-no-overflow.c_Iteration3.ats,false,true,98,13,169,59,12,0,0,0,0,0,RABIT,302,false
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,97,236,NCSB+Tarjan,2,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,128,88,97,222,ASCC+Antichain,1,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,97,236,ASCC,2,true
cstrcmp_true-termination_true-no-overflow.c_Iteration2.ats,true,true,20,12,22,97,35,0,0,0,0,0,RABIT,69,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,934,1782,NCSB+Tarjan,17,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,41,458,587,934,1122,ASCC+Antichain,11,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,934,1782,ASCC,16,true
pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4.ats,true,true,177,7,260,934,224,0,0,0,0,0,RABIT,169,true
array01-alloca_true-termination.c.i_Iteration2.ats,true,true,14,6,16,64,23,0,0,0,60,28,NCSB+Tarjan,1,false
array01-alloca_true-termination.c.i_Iteration2.ats,true,true,14,6,16,64,23,0,0,4,60,28,ASCC+Antichain,0,false
array01-alloca_true-termination.c.i_Iteration2.ats,true,true,14,6,16,64,23,0,0,0,60,28,ASCC,1,false
array01-alloca_true-termination.c.i_Iteration2.ats,true,true,14,6,16,64,23,0,0,0,0,0,RABIT,195,false
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,25,NCSB+Tarjan,0,false
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,2,15,15,ASCC+Antichain,0,false
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,15,15,ASCC,0,false
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination_true-no-overflow.c_Iteration2.ats,false,true,11,3,14,15,10,0,0,0,0,0,RABIT,94,false
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,1171,3486,NCSB+Tarjan,34,false
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,326,803,1310,1171,2515,ASCC+Antichain,27,false
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,1171,2944,ASCC,28,false
s3_clnt_2_true-unreach-call_true-termination.cil.c_Iteration2.ats,false,true,332,9,512,1193,215,0,0,0,0,0,RABIT,18312,false
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,false,true,15,5,19,45,16,0,0,0,38,30,NCSB+Tarjan,1,false
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,false,true,15,5,19,45,16,0,0,6,38,30,ASCC+Antichain,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,false,true,15,5,19,45,16,0,0,0,38,30,ASCC,0,false
AliasDarteFeautrierGonnord-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration2.ats,false,true,15,5,19,45,16,0,0,0,0,0,RABIT,109,false
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3.ats,false,true,86,10,121,108,31,0,0,0,108,508,NCSB+Tarjan,2,true
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3.ats,false,true,86,10,121,108,31,0,76,410,108,504,ASCC+Antichain,2,true
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3.ats,false,true,86,10,121,108,31,0,0,0,108,508,ASCC,2,true
HarrisLalNoriRajamani-SAS2010-Fig1_true-termination_true-no-overflow.c_Iteration3.ats,false,true,86,10,121,108,31,0,0,0,0,0,RABIT,651,true
Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3.ats,true,true,22,13,23,93,30,0,0,0,93,55,NCSB+Tarjan,0,false
Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3.ats,true,true,22,13,23,93,30,0,1,35,93,54,ASCC+Antichain,0,false
Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3.ats,true,true,22,13,23,93,30,0,0,0,93,54,ASCC,1,false
Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3.ats,true,true,22,13,23,93,30,0,0,0,0,0,RABIT,147,false
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3.ats,false,true,4112,8,7526,3972,1148,0,0,0,3844,5504,NCSB+Tarjan,165,false
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3.ats,false,true,4112,8,7526,3972,1148,0,1733,3007,3844,5064,ASCC+Antichain,153,false
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3.ats,false,true,4112,8,7526,3972,1148,0,0,0,3844,5064,ASCC,147,false
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3.ats,false,true,4112,8,7526,3972,1148,0,0,0,0,0,RABIT,30017,null
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,33,1342,NCSB+Tarjan,4,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,28,897,33,1116,ASCC+Antichain,5,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,33,1130,ASCC,3,false
PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6.ats,false,true,1205,18,2354,44,10,0,0,0,0,0,RABIT,20673,false
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,89,143,NCSB+Tarjan,1,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,4,26,87,89,124,ASCC+Antichain,1,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,89,143,ASCC,1,true
count_up_alloca_true-termination.c.i_Iteration4.ats,false,true,45,14,54,89,33,0,0,0,0,0,RABIT,214,true
a.01_true-termination_true-no-overflow.c_Iteration4.ats,false,true,12,3,15,23,13,0,0,0,23,27,NCSB+Tarjan,0,true
a.01_true-termination_true-no-overflow.c_Iteration4.ats,false,true,12,3,15,23,13,0,5,19,23,27,ASCC+Antichain,0,true
a.01_true-termination_true-no-overflow.c_Iteration4.ats,false,true,12,3,15,23,13,0,0,0,23,27,ASCC,0,true
a.01_true-termination_true-no-overflow.c_Iteration4.ats,false,true,12,3,15,23,13,0,0,0,0,0,RABIT,122,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,82,166,NCSB+Tarjan,0,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,1,9,110,82,143,ASCC+Antichain,1,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,82,166,ASCC,1,true
cstrcat-alloca_true-termination.c.i_Iteration3.ats,false,true,44,12,61,82,29,0,0,0,0,0,RABIT,88,true
build_fullname_true-termination.c.i_Iteration2.ats,true,true,38,17,43,187,52,0,0,0,111,61,NCSB+Tarjan,0,false
build_fullname_true-termination.c.i_Iteration2.ats,true,true,38,17,43,187,52,0,1,29,111,61,ASCC+Antichain,0,false
build_fullname_true-termination.c.i_Iteration2.ats,true,true,38,17,43,187,52,0,0,0,111,61,ASCC,0,false
build_fullname_true-termination.c.i_Iteration2.ats,true,true,38,17,43,187,52,0,0,0,0,0,RABIT,141,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,139,274,NCSB+Tarjan,1,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,44,135,139,240,ASCC+Antichain,1,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,139,274,ASCC,1,false
cstrcspn_mixed_alloca_true-termination.c.i_Iteration2.ats,true,true,23,11,27,142,35,0,0,0,0,0,RABIT,243,false
Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11.ats,true,true,66,26,67,113,22,0,0,0,113,727,NCSB+Tarjan,3,false
Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11.ats,true,true,66,26,67,113,22,0,17,544,113,695,ASCC+Antichain,4,false
Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11.ats,true,true,66,26,67,113,22,0,0,0,113,727,ASCC,3,false
Urban-2013WST-Fig2-alloca_true-termination.c.i_Iteration11.ats,true,true,66,26,67,113,22,0,0,0,0,0,RABIT,434,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,120,52,NCSB+Tarjan,1,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,17,120,50,ASCC+Antichain,0,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,120,52,ASCC,0,false
cstrcspn_true-termination_true-no-overflow.c_Iteration2.ats,true,true,27,6,31,126,39,0,0,0,0,0,RABIT,659,false
aaron3_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,17,8,20,43,20,0,0,0,43,100,NCSB+Tarjan,0,true
aaron3_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,17,8,20,43,20,0,49,36,43,98,ASCC+Antichain,0,true
aaron3_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,17,8,20,43,20,0,0,0,43,100,ASCC,0,true
aaron3_true-termination_true-valid-memsafety.c_Iteration2.ats,false,true,17,8,20,43,20,0,0,0,0,0,RABIT,274,true
elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,5004,9,9321,21788,4882,0,0,0,21788,21690,NCSB+Tarjan,1987,true
elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,5004,9,9321,21788,4882,0,85,16585,21788,17451,ASCC+Antichain,1557,true
elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,5004,9,9321,21788,4882,0,0,0,21788,21690,ASCC,1992,true
elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,5004,9,9321,21788,4882,0,0,0,0,0,RABIT,60243,null
bist_cell_true-unreach-call_false-termination.cil.c_Iteration21.ats,true,true,1604,9,2197,1016,181,0,0,0,1016,20798,NCSB+Tarjan,139,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration21.ats,true,true,1604,9,2197,1016,181,26,8281,11875,1016,20237,ASCC+Antichain,152,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration21.ats,true,true,1604,9,2197,1016,181,0,0,0,1016,20237,ASCC,130,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration21.ats,true,true,1604,9,2197,1016,181,0,0,0,0,0,RABIT,60004,null
c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,160,228,191,403,36,0,0,0,403,57197,NCSB+Tarjan,508,false
c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,160,228,191,403,36,35,5554,49908,403,55742,ASCC+Antichain,2866,false
c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,160,228,191,403,36,0,0,0,403,57183,ASCC,439,false
c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4.ats,false,true,160,228,191,403,36,0,0,0,0,0,RABIT,1830,false
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4.ats,false,true,25749,6,47223,2085,1148,0,0,0,2085,76792,NCSB+Tarjan,2714,true
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4.ats,false,true,25749,6,47223,2085,1148,8,84,51443,2085,53087,ASCC+Antichain,1518,true
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4.ats,false,true,25749,6,47223,2085,1148,0,0,0,2085,76792,ASCC,2695,true
email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4.ats,false,true,25749,6,47223,2085,1148,0,0,0,0,0,RABIT,60332,null
bist_cell_true-unreach-call_false-termination.cil.c_Iteration17.ats,true,true,1335,14,1906,1173,181,0,0,0,1173,25907,NCSB+Tarjan,193,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration17.ats,true,true,1335,14,1906,1173,181,1067,5998,13933,1173,21335,ASCC+Antichain,177,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration17.ats,true,true,1335,14,1906,1173,181,0,0,0,1173,24749,ASCC,172,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration17.ats,true,true,1335,14,1906,1173,181,0,0,0,0,0,RABIT,60004,null
bist_cell_true-unreach-call_false-termination.cil.c_Iteration27.ats,false,true,9030,9,11617,951,181,0,0,0,951,84181,NCSB+Tarjan,841,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration27.ats,false,true,9030,9,11617,951,181,71,36820,47119,951,84065,ASCC+Antichain,776,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration27.ats,false,true,9030,9,11617,951,181,0,0,0,951,84065,ASCC,739,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration27.ats,false,true,9030,9,11617,951,181,0,0,0,0,0,RABIT,35459,null
bist_cell_true-unreach-call_false-termination.cil.c_Iteration26.ats,false,true,5020,9,6585,985,181,0,0,0,985,48505,NCSB+Tarjan,364,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration26.ats,false,true,5020,9,6585,985,181,76,20848,26878,985,47857,ASCC+Antichain,403,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration26.ats,false,true,5020,9,6585,985,181,0,0,0,985,47857,ASCC,368,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration26.ats,false,true,5020,9,6585,985,181,0,0,0,0,0,RABIT,18155,null
4BitCounterPointer_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,47,119,51,397,30,0,0,0,397,15973,NCSB+Tarjan,138,false
4BitCounterPointer_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,47,119,51,397,30,57,4950,7248,397,12575,ASCC+Antichain,485,false
4BitCounterPointer_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,47,119,51,397,30,0,0,0,397,15973,ASCC,134,false
4BitCounterPointer_true-termination_true-valid-memsafety.c_Iteration3.ats,false,true,47,119,51,397,30,0,0,0,0,0,RABIT,1469,false
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4.ats,false,true,22,26,28,163,18,0,0,0,163,110959,NCSB+Tarjan,1173,true
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4.ats,false,true,22,26,28,163,18,749,8257,3936,163,14840,ASCC+Antichain,454,true
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4.ats,false,true,22,26,28,163,18,0,0,0,163,110959,ASCC,943,true
AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4.ats,false,true,22,26,28,163,18,0,0,0,0,0,RABIT,8384,true
bist_cell_true-unreach-call_false-termination.cil.c_Iteration22.ats,true,true,1404,8,1895,996,181,0,0,0,996,18700,NCSB+Tarjan,132,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration22.ats,true,true,1404,8,1895,996,181,196,3225,9466,996,13006,ASCC+Antichain,94,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration22.ats,true,true,1404,8,1895,996,181,0,0,0,996,17859,ASCC,121,false
bist_cell_true-unreach-call_false-termination.cil.c_Iteration22.ats,true,true,1404,8,1895,996,181,0,0,0,0,0,RABIT,60004,null
elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,33310,9,63232,91591,21831,0,0,0,91591,113294,NCSB+Tarjan,45201,true
elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,33310,9,63232,91591,21831,0,24,79968,91591,84405,ASCC+Antichain,31157,true
elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,33310,9,63232,91591,21831,0,0,0,91591,95256,ASCC,60094,null
elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,33310,9,63232,91591,21831,0,0,0,0,0,RABIT,48042,null
token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33.ats,false,false,0,0,0,0,1496,0,0,0,0,179187,NCSB+Tarjan,0,null
token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33.ats,true,true,87984,25,113136,17864,1496,0,26,12888,10551,14408,ASCC+Antichain,60590,null
token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33.ats,true,true,87984,25,113136,17864,1496,0,0,0,4155,973,ASCC,61093,null
token_ring.08_true-unreach-call_false-termination.cil.c_Iteration33.ats,false,false,0,0,0,0,1496,0,0,0,0,0,RABIT,0,null
elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,50770,9,95962,137413,32741,0,0,0,137413,103877,NCSB+Tarjan,60002,null
elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3.ats,true,true,50770,9,95962,137413,32741,0,24,98401,137413,103098,ASCC+Antichain,60002,null
